1001N1100000000F1XL8,1001N1100000000F1XLB,0001F11000000002C5Z2,23.5g*26.25mm*5000m,NC092009081514514917,4318.125,3.084375,NC152009081514515029,1400,30,(null),(null),1003,0001A8100000000012V3
1001N1100000000F1O5O,1001N1100000000F1O5P,0001F11000000001F0K1,32.0g*26.5mm*4000m,NC092009081514514917,6173.44,3.392,NC152009081514515029,1820,10,(null),(null),1003,0001A8100000000011QZ
1001N1100000000F1O5O,1001N1100000000F1O5Q,0001F11000000002F63R,32.0g*53.0mm*4000m,NC092009081514514917,15630.336,6.784,NC152009081514515029,2304,20,(null),(null),1003,0001A8100000000011QZ
1001N1100000000F1O5O,1001N1100000000F1O5R,0001F11000000002V8Y9,26.5g*26.5mm*5000m,NC092009081514514917,23592.08875,3.51125,NC152009081514515029,6719,30,(null),(null),1003,0001A8100000000011QZ
1001N1100000000F1NE2,1001N1100000000F1NE3,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,20182.4,2.968,NC152009081514515029,6800,10,(null),(null),1003,0001A810000000000WBJ
1001N1100000000F1NE2,1001N1100000000F1NE4,0001F11000000000LWOP,28.0g*26.5mm*5000m,NC092009081514514917,5045.6,3.71,NC152009081514515029,1360,20,(null),(null),1003,0001A810000000000WBJ
1001N1100000000F1XLC,1001N1100000000F1XLD,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,17356.864,2.968,NC152009081514515029,5848,10,(null),(null),1003,0001A8100000000011QZ
1001N1100000000F2AES,1001N1100000000F2AET,0001F11000000000FYR1,3.9Y31000,NC092009081514514917,70229,500,NC122009081514514958,140.458,10,珠纤,(null),1003,0001A810000000000P78
1001N1100000000F315Z,1001N1100000000F3160,0001F1100000000CGWTD,108mm*24.1mm*3100Pa(10000CU),NC372009081514514929,6,0,(null),0,10,(null),(null),1002,0001A810000000000PGM
1001N1100000000F315Z,1001N1100000000F3161,0001F11000000000LLTW,120mm*19.8mm*3000Pa(10000CU),NC372009081514514929,30,0,(null),0,20,(null),(null),1002,0001A810000000000PGM
1001N1100000000F3QVM,1001N1100000000F3QVN,0001F1100000000CGWTD,108mm*24.1mm*3100Pa(10000CU),NC372009081514514929,60,0,(null),0,10,(null),(null),1002,0001A810000000000PGM
1001N1100000000F4V3B,1001N1100000000F4V3C,0001F11000000007185W,26.5g*26.5mm*5000m,NC092009081514514917,10112.4,3.51125,NC152009081514515029,2880,10,0401-1,(null),1002,0001A810000000000WBJ
1001N1100000000F4V3B,1001N1100000000F4V3D,0001F11000000001UZGT,27.0g*53.0mm*5000m,NC092009081514514917,18316.8,7.155,NC152009081514515029,2560,20,0401-2,(null),1002,0001A810000000000WBJ
1001N1100000000F4V3B,1001N1100000000F4V3E,0001F11000000001F0K1,32.0g*26.5mm*4000m,NC092009081514514917,7598.08,3.392,NC152009081514515029,2240,30,0401-1,(null),1002,0001A8100000000011QZ
1001N1100000000F4V3B,1001N1100000000F4V3F,0001F11000000002V8Y9,26.5g*26.5mm*5000m,NC092009081514514917,15730.4,3.51125,NC152009081514515029,4480,40,0401-3,(null),1002,0001A8100000000011QZ
1001N1100000000F4V3B,1001N1100000000F4V3G,0001F11000000009DM8Y,26.5g*53.0mm*5000m,NC092009081514514917,10112.4,7.0225,NC152009081514515029,1440,50,0401-4,(null),1002,0001A8100000000011QZ
1001N1100000000F4SSV,1001N1100000000F4SSW,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,17095.68,2.968,NC152009081514515029,5760,10,0401-3,(null),1002,0001A810000000000WBJ
1001N1100000000F4VVN,1001N1100000000F4VVO,0001F11000000000FYEV,30.0g*27.0mm*5000m,NC092009081514514917,14742,4.05,NC152009081514515029,3640,10,0401-1,(null),1002,0001A8100000000012V3
1001N1100000000F4VVN,1001N1100000000F4VVP,0001F11000000000FZFN,26.5g*26.5mm*5000m,NC092009081514514917,14747.25,3.51125,NC152009081514515029,4200,20,0401-2,(null),1002,0001A8100000000012V3
1001N1100000000F4VVN,1001N1100000000F4VVQ,0001F11000000000FZFN,26.5g*26.5mm*5000m,NC092009081514514917,27528.2,3.51125,NC152009081514515029,7840,30,0401-3,(null),1002,0001A8100000000012V3
1001N1100000000F4V3H,1001N1100000000F4V3I,0001F11000000004DQ8C,27.0g*26.5mm*5000m,NC092009081514514917,8013.6,3.5775,NC152009081514515029,2240,10,0401-1,(null),1002,0001A8100000000011QZ
1001N1100000000F4V3H,1001N1100000000F4V3J,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,14958.72,2.968,NC152009081514515029,5040,20,0404-5,(null),1002,0001A8100000000011QZ
1001N1100000000F4SSY,1001N1100000000F4SSZ,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,1614.592,2.968,NC152009081514515029,544,10,(null),(null),1003,0001A8100000000011QZ
1001N1100000000F9YMJ,1001N1100000000F9YMK,0001F11000000000FZFN,26.5g*26.5mm*5000m,NC092009081514514917,27528.2,3.51125,NC152009081514515029,7840,10,(null),(null),1003,0001A8100000000012V3
1001N1100000000FCX3U,1001N1100000000FCX3V,0001F11000000000FYR1,3.9Y31000,NC092009081514514917,110000,500,NC122009081514514958,220,10,珠纤,(null),1002,0001A810000000000P78
1001N1100000000FCX3U,1001N1100000000FCX3W,0001F11000000000FYRJ,3.0Y35000,NC092009081514514917,210000,1,NC122009081514514958,210000,20,南纤,(null),1002,0001A810000000000P78
1001N1100000000FCUSK,1001N1100000000FCUSL,0001F11000000000FYR1,3.9Y31000,NC092009081514514917,210000,500,NC122009081514514958,420,10,珠纤,(null),1003,0001A810000000000P78
1001N1100000000FCUSK,1001N1100000000FCUSM,0001F11000000000FYRD,3.0Y32000,NC092009081514514917,110000,500,NC122009081514514958,220,20,南纤,(null),1003,0001A810000000000P78
1001N1100000000FMBU3,1001N1100000000FMBU4,0001F11000000000FYS1,3.0Y35000,NC092009081514514917,99993.7,1,NC122009081514514958,99993.7,10,2013NGEQ/912029US 99.9937MT,(null),1002,0001F1100000000A7WEW
1001N1100000000FM8A1,1001N1100000000FM8A2,0001F11000000000FYSD,3.0Y32000,NC092009081514514917,199357,500,NC122009081514514958,398.714,10,2013NGEQ/912050US 199.357MT,(null),1003,0001F1100000000A7WF6
1001N1100000000FSI99,1001N1100000000FSI9A,0001F11000000009DM8I,26.5g*26.5mm*5000m,NC092009081514514917,5898.9,3.51125,NC152009081514515029,1680,10,0401-6,(null),1002,0001A8100000000011QZ
1001N1100000000FVSZY,1001N1100000000FVSZZ,0001F11000000000KVOE,(null),NC092009081514514917,1972,0,(null),0,10,LP20130328,(null),1003,0001A8100000000010HN
1001N1100000000FVSZY,1001N1100000000FVT00,0001F11000000000KVMV,(null),NC092009081514514917,16590,0,(null),0,20,LP20130328,(null),1003,0001A8100000000010HN
1001N1100000000G7KII,1001N1100000000G7KIJ,0001F11000000000FZFN,26.5g*26.5mm*5000m,NC092009081514514917,4915.75,3.51125,NC152009081514515029,1400,10,(null),(null),1003,0001A8100000000012V3
1001N1100000000G975Y,1001N1100000000G975Z,0001F11000000000FZFN,26.5g*26.5mm*5000m,NC092009081514514917,91432.95,3.51125,NC152009081514515029,26040,10,(null),(null),1003,0001A8100000000012V3
1001N1100000000G975Y,1001N1100000000G9760,0001F11000000000LWP5,26.5g*53.0mm*5000m,NC092009081514514917,13146.12,7.0225,NC152009081514515029,1872,20,(null),(null),1003,0001A8100000000012V3
1001N1100000000G8DSJ,1001N1100000000G8DSK,0001F11000000003676U,26.5g*26.5mm*5500m,NC092009081514514917,32443.95,3.862375,NC152009081514515029,8400,10,130501,(null),1002,0001A81000000000147H
1001N1100000000G8DSJ,1001N1100000000G8DSL,0001F11000000001UZGT,27.0g*53.0mm*5000m,NC092009081514514917,18316.8,7.155,NC152009081514515029,2560,20,130501-1,(null),1002,0001A810000000000WBJ
1001N1100000000G8EZK,1001N1100000000G8EZL,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,17095.68,2.968,NC152009081514515029,5760,10,130501-2,(null),1002,0001A810000000000WBJ
1001N1100000000G92M0,1001N1100000000G92M1,0001F11000000002F63R,32.0g*53.0mm*4000m,NC092009081514514917,5372.928,6.784,NC152009081514515029,792,10,(null),(null),1003,0001A8100000000011QZ
1001N1100000000G92M0,1001N1100000000G92M2,0001F11000000002V8Y9,26.5g*26.5mm*5000m,NC092009081514514917,56531.125,3.51125,NC152009081514515029,16100,20,(null),(null),1003,0001A8100000000011QZ
1001N1100000000G9761,1001N1100000000G9762,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,33099.136,2.968,NC152009081514515029,11152,10,(null),(null),1003,0001A810000000000WBJ
1001N1100000000G9761,1001N1100000000G9763,0001F11000000000LWOP,28.0g*26.5mm*5000m,NC092009081514514917,16145.92,3.71,NC152009081514515029,4352,20,(null),(null),1003,0001A810000000000WBJ
1001N1100000000G8EZM,1001N1100000000G8EZN,0001F11000000000FZ81,28.0g*26.5mm*4000m,NC092009081514514917,14958.72,2.968,NC152009081514515029,5040,10,130501,(null),1002,0001A8100000000011QZ
1001N1100000000G9764,1001N1100000000G9765,0001F11000000000FYEV,30.0g*27.0mm*5000m,NC092009081514514917,15876,4.05,NC152009081514515029,3920,10,130501,(null),1002,0001A8100000000012V3
1001N1100000000G9764,1001N1100000000G9766,0001F11000000000FZFN,26.5g*26.5mm*5000m,NC092009081514514917,13764.1,3.51125,NC152009081514515029,3920,20,130501,(null),1002,0001A8100000000012V3
1001N1100000000G9767,1001N1100000000G9768,0001F11000000004DQ8C,27.0g*26.5mm*5000m,NC092009081514514917,7512.75,3.5775,NC152009081514515029,2100,10,(null),(null),1003,0001A8100000000011QZ
