1001N1100000000HOMQ7,SP221306201226,2013-06-20,0001A810000000000WBJ,1001,1001F11000000000MPUF,2013-06-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HOMQ9,SP221306201227,2013-06-20,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-06-20,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HP7TO,SP221306211228,2013-06-21,0001A81000000000147H,1001,1001F11000000000MPUF,2013-06-21,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HP7TR,SP221306211229,2013-06-21,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-06-21,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HSA9C,SP221306261230,2013-06-26,0001F11000000003746Y,1001,1001F11000000000MPUF,2013-06-26,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000HSH5O,SP221306261231,2013-06-26,0001A810000000000X41,1001,1001F11000000000MPUF,2013-06-26,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000I29T9,SP221307041232,2013-07-04,0001A810000000000WBJ,1001,1001F11000000000ATQL,2013-07-04,1001F11000000000ATQL,1001A810000000000CMX,(null),N
1001N1100000000I332C,SP221307051233,2013-07-05,0001A810000000000P74,1001,1001F110000000055J9L,2013-07-05,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912084US 98.9829MT,N
1001N1100000000I2Z9R,SP221307051234,2013-07-05,0001A810000000000P74,1001,1001F110000000055J9L,2013-07-05,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912077US 199.003MT,N
1001N1100000000I7CLH,SP221307101235,2013-07-10,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-07-10,1001F11000000000MPUJ,1001A810000000000CMX,龙烟7月订单,N
1001N1100000000I79IB,SP221307101236,2013-07-10,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-07-10,1001F11000000000MPUJ,1001A810000000000CMX,龙烟7月订单,N
1001N1100000000I77YZ,SP221307101237,2013-07-10,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-07-10,1001F11000000000MPUJ,1001A810000000000CMX,厦烟7月订单,N
